poiID;title;text;
12;Unexplained removal of everything the guide book tells you is there;We are open to new experiences but it was very disappointing to find almost all the masterpieces we expected to see removed. I’m not going to jump to conclusions like other recent reviews but some explanation of what has happened to the permanent collection, which has disappeared during COVID, is due for the visitors. And just closing off the amazing Centennial wing without any explanation is weird to say the least. We enjoyed the contrasting art in the Dis/possession exhibition and the show of 1950s neglected women artists. However please note someone has vandalised “Down on his luck” - one of the famous paintings of the Gallery, also now removed. Perhaps AGWA don’t know you can actively turn off people with open minds, and the few people who champion the arts, if you go this far trying to rewrite the past.
12;Engaging artwork and a break from the city heat;Excellent pieces throughout, well displayed and not overwhelming. We enjoyed taking our time with the family, discussing each of the pieces and the range of modern to traditional paintings and sculptures. We didn't quite manage to see it all, but as entry is free, it is easy to return another day. Enjoyed the break from the Perth heat and the tranquility of the gallery for a couple of hours. Even the Gallery cafe was top quality. Ground level was the highlight for us, and we were happy to take more time here and then skim the upper levels.
12;Decent galley with an unusual entrance;Not a bad gallery. It has some interesting pieces. My favourites were the Heysen works. The entrance to the place is unusual. It’s either genius or madness and perhaps a bit of both. The entrance from ground level is truly bizarre. The only way in is from the back of the ground level car park. What they really want you to do is come in as a pedestrian via a first level platform or bridge that joins or passes the excellent Perth train station.
12;Too WOKE and thoroughly disappointing!;AGWA has dropped most of their traditional artworks, including some world greats, in an effort to appease the WOKE generation. Such a shame as I used to love wandering through the new exhibits. If you love art and the masters, leave this poor excuse behind.
12;Great free tours and local artists.;We did a FREE Highlights tour with Jill and she was amazing. I loved that the gallery tries to highlight Western Australian and Indigenous artists. It was lovely to see the modern next to the classic.
12;So much to see, feel, appreciate and enjoy;So much to see, feel, appreciate and enjoy. The volunteers are all so pleasant, polite, helpful and friendly. It has been an incredible experience. We visited the gallery twice during our one week holiday in Perth. There is no entrance fee. Donation is welcomed. Thank you AGwa! Well done!!
12;Less than disappointing. Don’t bother.;This place is a disgrace. Where can we view important artworks of the colonial period? Or representations of the great western artistic traditions? Nope. All we get is gallery after gallery of shoddy mediocrity. Western Australia deserves better!!
12;Detail of my visit;There was only a little of the few exhibitions on display that I liked. What spoilt my visit and experience was later realising after my visit there on October 22, that the Volunteer Coordinator there, had no intention of contacting me, after I had a conversation with her (which she started where the Lester Prize entrants was displayed) and I offered to later have a look at her own art work sent electronically. I wrote and left my contact details on paper at the nearby counter. But I was never contacted by her, because I am not a local living in Perth.
12;A Fiasco of a Show;Extremely disappointing. Where are the historical masterpieces by Van Gogh, Cezanne, Ben Nicholson, Sir Terry Frost and countless others? Instead of space for the marvellous as well as the miraculous in modern art, they have been substituted by inferior paintings that barely merit a second glance.
12;Not really what we'd hoped for but still worth visiting;Having read recent reviews we were forewarned about the dearth of classic European and Australian artworks on display. We found the Lester Prize exhibition interesting but felt that too little credit was given to talented and more experienced artists. The exhibition Dis/Possession  ppeared to attempt to compare and contrast Indigenous and Classic, European-influenced Australian art. For us it failed. The Australian art in the European tradition and the Indigenous works appeared to have little in common. While you could argue that they both depicted the land and  personal experiences, they remained alien to one another and seemed completely at odds on the wall. Regardless of the above, there were masterpieces in the exhibition that were worth visiting the AGWA: the works by Namatjira, Heysen, McCubbin, Gruner and Rover Thomas stood out for us above everything else. The adjacent Collective Ground Indigenous exhibition was magnificently displayed and included superb and attractive works, as well as plenty of thought-provoking pieces. Really worthwhile spending time there. The cafe produced fine coffee and tasty banana bread. We hope the gallery will re-introduce Western art to give a more balanced view of our artistic heritage.
12;Go woke go broke;Go woke , go broke. Classics are classics for a reason. Down on his luck , quite literally for the people responsible for managing what was once an art gallery. Now more of a Fremantle market displaying art.
12;Not worth it any more;Very disappointing the gallery has decided it will only display art for half the population, and so remove the history and downgrade the experience and deep history of the rest of the population. Not worth the entrance fee any longer (and yes I know it is free).
13;Fascinating insight into history;The replica of the Brig Amity is so interesting and the commentary gives a fascinating insight into life at sea and in the colony in the early 1800s.
13;Great museum;Excellent gem of a museum from its meteorite to the lighthouse optics. The information centre part was an excellent overview of the history of Albany and going on the Brig was good fun. Well worth a visit!!
13;Good to visit;A lovely walk around this small museum. Lots of reading to do about wildlife, aboriginal life and sea life. Won't take long to look around but worth a visit.
13;An excellent museum;We started here with a visit to the Museum of the Great Southern an excellent informative museum with interesting picture boards covering the history of Albany from prehistoric times. They show a great 3D movie upstairs about the sinking of two ships off the coast at shark bay through the war. They didn't find the ships for a long time but when they did they recorded their findings and made this movie, it is not very long but well worth watching. We walked from here through a couple of the old building, one of them the old school house and then made our way over to the replica of the Brig Amity. This is an amazing reproduction of what would have been a beautiful ship.
13;Good Local Info;gret to spend a couple of hours on a wet day..loved the aboriginal information and eco building...all free. $5 for the prison and well worth it.
13;Excellent really worth some time.;We really enjoyed our time here, the staff were really friendly and informative. The exhibits are well done, some interactive Loved the school room too. Free but a donation is possible. It’s worth it.
13;Great museum;Good couple of hours here. The displays and audio tour of the replica of the Amity (small charge for audio tour) are informative without giving you information overload. The discovery centre is great for all ages - hands on exhibits explaining scientific concepts using everyday materials - better than Scitech in Perth we thought. Staff are friendly and helpful.
13;GREAT;this is place for any age. The displays are fantastic with a lot of history about Albany. Donations help the running of these buildings.
13;Pleasant Surprise;Very impressed with this unintended visit to the museum. We were visiting the Brig Amity with our toddler and I wandered into the beautiful historic buildings. We were greeted by very friendly and knowledgeable staff who were happy to inform us of what was happening in their space at the moment. The exhibitions were great. My son had a great time with the activities and there wasn't an entrance fee. Donations were given and accepted. A great find for a day out in Albany.
13;Excellent;I thoroughly enjoyed my visit here. Loads of local information and fantastic displays of the many artefacts throughout the museum and its grounds. Definately a Must Do.
13;Good Visit;Well worth a wonder round added bonus its free, had some very interesting information. As well as the main building it has several out buildings of interest
13;Brilliant, interactive and educational;A great way to spend a few hours. There are both free, fee and donation exhibitions. We visited as a family with a grandparent, mum and preteen girl. We all enjoyed it very much and learnt about Albany’s and WA’s history.
13;Good;Good information . It was an interesting visit .Good to know the local history. The historic precinct is a smallish area and easy to visit three places at once.
13;WA's oldest sedttlement;Albany was first settled by Europeans in 1826, well before the British sedtled the Swan River Colony in 1829. As WA's first settlement, Albany has lots of things to see. The Perth Museum has effectively ceased to exist. The Albany branch of the Western Australian Museum has much to offer. You can see a reproduction of the brig Amity, in which the first settlers arrived. Also, the history of the Great Southern tells an interesting tale
14;Do the Tour - well worth it;Booked a tour of the actual site  and it was well worth the visit simply to hear the history of the place - speed-car racing who would have known.<br>Totally different to being there as a spectator.<br>Being shown areas usually out of bounds to the general public and hearing the history was terrific. Wow do those broadcasters have an excellent view.
14;Caught Marsh, bowled Lillee;The WACA saw one of the greatest combination of wickets takers in Australian cricket, with wicket keeper Rodney Marsh and express paceman Dennis Lillee, caught Marsh, bowled Lillee. Both were Western Australians, who teamed up to make a great cricketing wicket taking combinastion. that is yet to be broken.
14;A Great Evening;We decided to watch a Scorcher match, and were thoroughly hooked. A great ground with a fantastic atmosphere, shame it's going.
14;Home of cricket in Western Australia;The WACA Ground, or more usually the Waca is the home of cricket in WA. Officially,  the Western Australian Cricket Association. These days, major games such as Ashes Tests are played at Optus Stadium, but Sheffield Sheild games are still played at the WACA, as are women's games. Test matches began here  in 1970 who could forget  local boys Dennis Lillee and Rodney Marsh combining to take yet another wicket?
14;Bradman room lunch for One day cup v Tas;Regular visitor to Bradman room when able to make the trip and almost never disappoints.<br>Was looked after by the lovely Jenny whose friendly face and polite sunny disposition an added bonus. She would be an asset to any company. <br>Meals are large and very well priced as are some top quality local wines available by both glass and bottle. <br>Best of luck with the rest of your studies Jenny and look forward to you paying a visit to the Ferguson Valley soon
14;Sails Cafe and Bar;Not many people know that the WACA has a bar and a cafe. Lobbed in this afternoon before the footy for a quick beer but decided to linger for nachos and a hotdog. Very good, very good value for money. Great music too. If your on your way to the footy, this is great pit stop.
14;Sunburn;If you are looking for a place to get sun burnt and pay exorbitant prices for terrible food and drink, the WACA is your place.
14;The WACA tour is a must if you like cricket. Maybe Perth's best attraction.;The WACA tour is truly excellent, especially if you are a cricket fan. You get access to all areas including the players changerooms and on to the ground. Highlight is the room with a stump from each test ever played at the WACA with the scores and each players name. Perhaps the best tour in Perth. Don't miss it. The museum, where the tour starts is also fascinating so allow at least an hour to look through that.
14;welltravelled 2019;Appreciate there is a new ground which they are all very proud of but I just had to visit the WACA one more time ,tour available, Will never forget this icon of test cricket with late arrival of the Fremantle doctor each day ,the very lively pitch with Lillee and Thompson putting the fear of God into the opposition. Suggest a  great visit to make when in Perth for all cricket lovers
14;A must for any Cricket Fan;My husband loved the musium lots of memoribilia, crickiting history at its best. We just caught the Free CAT bus got off at the Wacca stop and had a look around ourselves, but tours are available.
14;Beautiful stadium;I had the pleasure of visiting this stadium to view the Final between VIC and WS for the Veterans Cricket Interstate Tournament. The ground and pitch was in stunning condition, the original lighting towers from the 1970s still in place. This was one of the places that started the One Day Cricket revolution of coloured uniforms and fast, entertaining cricket. Day/Night cricket and the Australian triseries, coupled with the advent of satellite TV brought cricket to the masses and has made it the game it is today, one of the world's most popular team sports.
14;A really personalised tour;It was a last minute decision to visit the WACA, but one we were very pleased we made.<br>We were the only two people on the tour so we had our guide Roy all to ourselves.<br>He was very knowledgeable and friendly and took us into almost every nook and cranny of the ground.<br>He even took some photos of the two of us on the pitch so we have a record of this fantastic experience.<br>
15;Much-loved WA institution sponsors stadium;The Hospital Benefit Fund (HBF) is a large not-for-profit healthcare fund that is based in Western Australia. The HBF is a much-loved WA institution, it sponsors the HBF Park. HBF Park is a triangular stadium suited to soccer, regby league and rugby union. HBF Park allows big-occasion matches to be played in Perth. HBF Park is walking distance to the Perth CBD. big games attract large crowds.
15;Home ground for rectangular sports;Certain sports are popular in Western Australia and others are not so popular. The Wildcats are popular, as are the Eagles and Dockers. HBF Park caters for 'rectangular' sports, such as soccer, rugby union and rugby league, that on occasion can draw a big crowd for a big game. It's a good venue for performers, such as English balladeer Ed Sheeran. By the way, HBF stands for Hospital Benefit Fund, a not-for-profit health fund that dominates the health insurance industry in WA.
15;Perth's rectangular stadium;HBF Park is officially called Perth Stadium. It's a rectangular set-up and hosts soccer and rugby games. It admitted 32,000 music fans to listen to English balladeer Ed Sheeran. HBF stands for the Hospital Benefit Fund, a large not-for-profit health insurance fund headquartered in Western Australia. HBF Park is not far from the centre of Pertth
15;Great venue for concerts;We went to see Elton John in concert and had a great view of the stage from the stands. It was very easy to get to by public transport and there were plenty of staff around to help. A very positive experience.
15;Great Small Venue;Field was very nice, lighting was awesome. Good venue to watch the Western Force. Tired bar and food in the old stand. Beer prices a little high.
15;Fun Perth Glory Soccer Experience;We visited NIB Stadium to watch Perth Glory play. What a lovely stadium and a great size for the soccer. It was easy to enter with the simple ticketing entry process (we had our tickets be purchased). After we entered there were lots of activities for adults and kids on lovely grass area. We had a ball and my daughter even won a prize. The best bit was it was enclosed in the stadium which meant I didn't have to worry about my kids running on the road. During the game there was the fan cam and Karaoke. We all got into singing and clapping along. I felt like I was part of a special community. If you enjoy the soccer and get the opportunity to watch Glory play here definitely go along and participate. We had a lot of fun.
15;A Memorable Experience;It was a wet, cold and windy winters night when we attended the Western Force v Samoa game at NIB Stadium in July 2018, the first time we have been at the venue. The stadium is easily accessible by public transport (nearest rail station is Claisebrook) and there is on street parking around the venue.The security staff were excellent and helpful in this appalling weather - even the commentator was urging patrons to head for the overed East Stand to get out of the rain. Both teams played a great running game in such horrible conditions, the pitch was still in good condition after the match. The numerous toilets located around the stadium were kept clean and easily accessible. The entertainment, atmosphere and camaraderie at the venue was memorable - it's not a large stadium but would put a lot of larger stadiums to shame. Lots of outlets to grab a bite and drink inside the stadium. A great place for the family to visit and be entertained! Being close to Northbridge and Perth City you an have a meal & drink before (and after!) the game. We will be back!
15;Awesome Experience;We visited NIB Stadium for the Western Force vs Melbourne Rebels rugby game and I was blown away by how awesome the stadium is. Although small and compact, the atmosphere is epic and the facilities are amazing. We bought standing tickets in the Shed which were great and I won't buy any others in the future as there are toilets, bars and food close by. All in all, an awesome experience!
15;Lucky Mascots for Perth Glory;We went here for a soccer match between Perth Glory and Sydney Wanderers. We must be lucky mascots as Perth won for the first time in 6 matches. The standard of football isn't that great but the venue itself is good and the atmosphere was great. Nice to sit in the sun and have a couple of beers watching the game. There was a womens match on right after the mens match but unfortunately we couldn't stay for that.
15;Eat and drink before you go!;went to a music concert here yesterday. Venue itself OK. Plenty of toilets and viewing etc is good. Unfortunately it could have been the best stadium in the world but the smile quickly gets wiped off your face when you pay $41 for 4 small bottles of water and 3 buckets of chips! Absolute rip off!
16;Great for train enthusiasts;Only open on a Wednesday and Sunday afternoon but a great experience for our 5 year old grandson and grandad. Very well set out with plenty to see. It’s a shame that it isn’t open longer but as it’s run by volunteers it’s understandable.
16;Well Presented Hands On Exhibition;I have lived only a mile or so from the museum for years, but it has been while since my last visit, and the first time I have written a review. There is a lot to see with the museum having the largest collection of heritage steam engines, diesels, rolling stock, and other railwayania in Western Australia. Many of the steam and diesel locomotives are available to climb onboard the footplate, get a driver's view and imagine the power these engines had. Then have a walk through a variety of interesting rolling stock including sleeping, buffet, gold bullion transport, and shower cars. One in particular is the 1951 Vice Regal Coach with its luxury fittings built for Queen Elizabeth the Queen Mothers' visit to Perth in 1953. The museum is also home to the West Australian Model Railway Society, which have their trains running when the museum is open, they also have a snacks, cool drinks and ice creams available. As of writing the museum is open Wednesday's and Sundays between 1pm and 4pm, and there are extended times during school holidays. For prices, full details, and contacts see their Website, just google West Australia Heritage Transport Museum Bassendean WA.
16;Plenty to see on the Family Fun Day Sunday;Sunday 11 October was a special day with more than the usual exhibits of old steam locomotives and dining cars. There were stalls selling books and back copies of magazines on railways and model railways, plus a wood turning demonstration, plus a Thomas the Tank Engine bouncy castle for the kids. The WA Model Railway Club put their model train layout on display. And there was a sausage sizzle going as well. All in all, a great family day out.
16;Brilliant for young and not so young;I visited with my parents and my 5 year old son. We first had a very interesting chat with one of the volunteers who was acting as a guide before moving on to investigate the museum. My son loved being allowed to go on the various sizes and types of trains and carriages and was particularly impressed to meet Thomas the Tank Engine, so much so we had to bribe him to leave! This is such an underrated attraction, I firmly recommend a visit when you visit Perth.
16;Excellent way to entertain little ones and learn some history!;We had three generations of us attend The Railway Museum and what an adventure! The hands on ( climb in and on) nature of some of the exhibits kept the little ones interested - even making up their own little adventure stories as we wandered around all of the trains and paraphernalia. My mum who is a massive train lover was also transfixed at the history and tactile nature of it all. A really affordable, interested and slightly quirky way to spend an afternoon ( or morning ) in Bassendean. Super handy location, less than fifteen minutes from the CBD by car and with- of course- a super convenient train station right nearby. Due to the nature of the exhibits and the age of some of it, accessibility could be an issue for some but the team there are super accomodating and I’m sure would do what they could to assist. Definitely recommend
16;A pleasant surprise;Visited the Railway Museum with our daughter and her two small children, the elder child loving everything “train”. I only went along initially to help with the younger child but was pleasantly surprised at how much I thoroughly enjoyed our two and a half hours at the museum. The museum has something for both young and old. I found it all extremely interesting. There are old steam and diesel locomotives and carriages that you can access. Our older grandson thought he had died and gone to heaven! For me, I found the historic photographs and railway memorabilia of great interest. Our younger granddaughter squealed with delight watching the miniature trains. All in all, it was a very enjoyable experience. Even if you are not a train buff you will enjoy this museum. I would like to commend all the volunteers who make this museum possible. I would also like to commend the museum for the affordable entrance fee not only for pensioners but for families.
16;Railway Museum - Open Day - 2019;The museum premises appeared well-maintained with the bulk of the exhibits under cover. A good selection of old steam, diesel locomotives, carriage and special goods stock formerly use by the West Australian Government Railways was on display with safe access to some of them. Maintenance of the exhibits was good with evidence of work in progress. A considerable range of interesting railway ephemera, memorabilia, historic photographs and pictures was exhibited. Signage throughout was adequate and informative. The entire operation is a credit to the loyal and industrious group of volunteers whose enthusiasm for maintaining this aspect of Western Australia's history deserves to be applauded. The weather was fine on the Open Day (06/10/2019) which was well attended with a large number of young children adding a festive atmosphere, itself a pleasant experience. Many thanks to the museum staff for making the overall visit a pleasure. The museum deserves a wide public support.
16;Thanks for the memories and history;It is fantastic that a dedicated group of volunteers keep the history of Western Australia Government Railways alive with this magnificent collection of older locomotives and carriages. The old Australind, the Royal Carriage, sleeper carriages and many many engines make this a most interesting place to visit on a Sunday afternoon. Recommended fof anyone with an interest in trains. Children will have a great time climbing aboard.
16;Great for young or old;Even if your not a train buff, this is a great place to have a look around. The kids love trains and the parents have enough to keep us occupied while you walk around, it was great seeing the old trains from when I was a kid.
16;Interesting history of rail;This is a very interesting place to visit to see the details of a bygone era when train travel was very widespread.
16;Great day out for young and old!;We visited here on a family outing recently and had a great time – you don’t have to be an enthusiast to enjoy it! Opening times are limited but then it is volunteer run. It is a great days outing and for a small fee entrance as well. The blokes at the desk were super friendly and helpful. I honestly didn’t expect to see so many huge steam engines and carriages and all so well preserved too, those involved have done such a great job
17;;Nice after renovations has all the facilities needed good place to watch the regional train come in
17;;Walked to Optus stadium from East Perth train station. View was not bad.
17;;Clean, well maintained toilet facilities, open reasonable hours. Terminal departure lounge has good info and plenty of seating, open reasonable hours. Basic newsagent and cafe in the terminal. Friendly service and security staff Easy access through to both sides of East Perth. Passenger support available.
17;;Nice morning tea before boarding the Indian Pacific

17;;My trip great, there is always parking space at East Perth train station and it's cheaper
17;;Staff helpful and polite beautiful station
17;;4 hour parking limit Monday to Friday 7:30am to 5:30pm
17;;Lovely terminal, nice and big and clean, easy to board road coaches, the MerredinLink, the prospector and the Indian pacific. I really like the locomotive there too.
17;;Putting the address of the East Perth Station as simply Perth WA is the most confusing, rubbishy location possible. Nothing I've found on Google after half an hour's search gives me any clue of the relative distance between this terminal and the bus depot. Everything useless and tweetypie is available but nothing tangible that answers WHERE IS IT!!!
17;;Handy short term parking for a quick train ride into CBD. Stops are alternate time schedule stops.
18;Nice;I visisted this place early in the morning, before the sunrise, the view just amazing. I took nice photos here.
18;Central hub of the city;A must do when visiting Perth as it provides some great perspectives of the city. The Quay area has a nice vibe (busy, but not too busy) with easy access to public transport - buses, trains and ferries.
18;The key to the city;Elizabeth Quay is a great place to meet. You can access the ferry to the Zoo. King’s Park is just a short walk away
18;Modern Development;We enjoyed our couple of visits to the Quay during our stay in Perth. We had a great view of the Quay coming back into dock after a day at Rottnest Island. In the late afternoon sun, the buildings and surrounding areas looked stunning. They have certainly done an excellent job of revitalising this part of Perth.
18;Buzzing part of Perth;Wow, this part of Perth has really come on over the years and offers a great choice of dining and drinking options, as well as being a top part of a riverfront walk
18;great location;A stunning area, plenty of seating, to just sit and contemplate the lovely view, quite a few eating establishments
18;Great place;Loved walking to the quay, plenty to see and some lovely bars and restaurants. Some amazing architecture and a lovely place to sit
18;Lovely Sand Sculptures;We visited Elizabeth Quay during the holiday season on a warm Sunday evening. It was filled with families with small children enjoying traditional carnival rides and nostalgic games from the 1950s and 1960s. It was like stepping back in time. One of the most impressive sites were the beautiful sand sculptures of the season.
18;Nov 22;Disappointing at this stage with construction still unerway. Interesting sand scuulptures and the pub on the "Island" offered quick service, althugh the waiter had some difficulty working out the change until I told the answer
18;Nothing too extraordinary;There is a lot of fanfare about it. They are a few restaurants with nice views, and the ferries goes from there, but it is not a spectacular thing to go. The views are nice.
19;;Great Busport, feels like an airport terminal. Upto date bus depart time. Helpful Transperth staff . Clean and easy to get to the right gate. Also a  Kiosk to buy some food and drinks
19;;Ian ,at the Information centre ,on Busport’s Upper level, is a true customer service professional. A pleasure to deal with, and with a smile that’s worth a million dollars! Well done, Ian!!!
20;;Modern bus port, only one of its kind in Australia, much like some of the bus ports overseas. Buses pretty much run to the North in Perth from her.
20;;Good palace
21;Would never visit ever again.;Horrendous visit! Got told no entry with a valid British driving licence and needed a passport. Pathetic. Then watched another customer debate with the security as he didn’t hold the above and they ended up letting him go through. Complete breach of the Australian law. Visited America, Asia, Europe and other parts of Australia and never needed to show passport!
21;Great until bar not accepting cash;Didn’t accept cash - legal tender - at the theatre bar. I assume this would be the same at other places around casino. I boycott places that are “card only”. We do not want a cashless society like China with credit scores etc.
21;Don't waste your money;Such an awful place to visit. Got refused entry to the casino after specifically spending $500 on hotel to see this place. The security said my 65 year old dad was intoxicated which was a complete lie as we had not even been drinking. When we escalated the security supervisor was even more stupid. After reading reviews the security have a reputation for singling anyone they choose out not to enter and are all on thier own little power trip I will never spend a penny at this hotel again, and will recommend as a corporate customer to my company to advise against our employees from sponsoring this charade of a place.
21;What tha!!!;Accommodation great! Very clean serviced every day Not at all happy about being asked to leave the casino on the grounds of being intoxicated. Surrounded by thugs and asked many personal questions, felt very uncomfortable and interrogated.  Have heard similar stories from others. Keep this in mind when visiting Western Australia
21;So sad;Train all staff including management on importance of customer service, this hotel will survive because of the casino , so sad because it could be a wonderful family experience, the attitude of most of the staff reflects the managements complacency, so many senior people standing round in groups while service staff struggle to understand the meaning of customer service, I could give you many examples from our short stay , which says it all !! Great comfortable clean rooms , food could be so much better
21;Complaint Ignored;After such an awful experience with our three-night New Year's Eve stay and a complaint to Crown Towers, I have not had any form of response to my very detailed complaint. After a visit to the Ritz Carlton, boasting outstanding customer service, we gladly booked our usual Crown Towers New Year's three-night stay at Ritz Carlton for 2023 today. Due to incompetency, we do not rate or recommend Crown Towers for customer service, food, security staff, or restaurant venues within the complex.
21;Marred by a bad experience;A much needed getaway, I travelled solo to Perth for the New Year’s Eve weekend and stayed at Crown Perth. The first day was perfect - the Metropol hotel was magnificent (both room and pool area were sensational), and I spent my first evening in the casino wearing my casual walking shorts and tshirt after a beautiful 30 degree day. Had a great meal ‘88 noodle bar’, had a little trouble with my crown card (which was issued at crown Melbourne) but the magnificent staff helped me and fixed my card, and I had an enjoyable evening in the gaming area. It was all going so well! So the second night (New Years Eve), after a day out and about sightseeing in the city of Perth, I arrived back at the casino and intended to go in to have another nice meal at the 88 noodle bar before joining the new years festivities. This time I was unexpectedly stopped by security at the entrance, with the guard pointing to my shorts and saying ‘sports shorts are not allowed, especially tonight - so you must go and change’. Firstly, I saw this written nowhere, and all I had was shorts - I was only in Perth for 3 days, and each day was 30 degrees. Secondly, I saw numerous other people in the casino wearing shorts. And thirdly, I was in the casino the previous evening wearing the EXACT same shorts on with no issue at all. When I pointed this out (especially gesturing to the other patrons wearing shorts) I was tolled they were ‘dress shorts’ and mine were ‘sports shorts’ (to be honest, there was no real difference). Not to make a fuss with the guard, I simply walked around to another entrance. Once there I was immediately stopped again - obviously the cameras got me as being refused entry and I was flagged. This second guard was even ruder ‘you have been denied entry to crown and it will last for 24 hours!’, and when I asked ‘is it because I tried to get in with shorts when there are dozens of people already inside that are also wearing shorts?’ the response was ‘YOU ARE INTOXICATED!’ What? I was quite offended by that. I had no drinks at all, and all I wanted to do was enter the casino like I did the previous day and have a nice meal. I started to argue the point and offered to be breath tested but I could see it was to be to no avail (all the while people right next to me were still entering wearing shorts). I did not want to make an issue anymore, but unfortunately this was enough to ruin my night. I went back up to my room, showered, went to the external food court and then outside to watch the NYE fireworks, but the attitude of the security guards really marred my evening. All I wanted to do was go inside the gaming complex to have a nice meal before the fireworks! Now I can understand a dress code - no thongs/singlets/ripped clothes or offensive slogans. But nowhere have I seen it written that simple walking shorts are not allowed (especially on a 30 degree day and especially when so many others are wearing shorts inside with no issues, including myself the previous night). But basically this was a guard that had his own opinion and wanted a bit of a power trip, which was enough to flag me for the entire night (I guess it pretty much depends who you get, it probably wouldn’t have been an issue with other guards) - but I guarantee this wouldn’t have been a problem at all at Crown Melbourne, where they are more welcoming. I can understand if it WAS a strict dress code and they stopped OTHER people wearing shorts as well (this wouldn’t have been a problem) - but to single me out while others could AND falsely accuse me of being ‘intoxicated’ (must be the code word for denied entry) - it was a disappointing ending to an otherwise pleasant weekend in Perth.
21;Average;The crown has some good events on, the sports bar is great and the live bands every weekend. However, their dress code states that you can't wear casual attire during the day, including shorts or thongs... In 30-40degree heat, yet they along track pants and hoodies to be worn through the night that I have seen on many occasions. I'll keep my money thanks
21;Very clean;Have been a couple of times recently. Staff are friendly and helpful, tables and toilets are clean. Pity some of the customers with coughs don't stay home or wear masks.
21;Ridiculous;The first time I went there it was smooth. 2nd time I went there was ID check so I produced my National ID but this lady security guard insisted that they only accept passport as proof. Ridiculous. We are in our 30s, way past the age limit. And why is National ID not a proper form of proof? It’s accepted in Crown Melbourne. This casino is a joke.
22;Excellent Customer Service;Big thank you to the lady staff member on duty in the balcony at the Mike & The Mechanics concert last night (Sunday 16th 2023) The balcony seats were the only ones we could buy. We didn't realise how steep the access stairs were or how narrow the seat rows were. . My husband, who uses walking sticks, found getting to his seat difficult and leg room insufficient. We mentioned this to the lady staff member who kindly found us seats in the stalls . Thanks also to the gentleman member of staff downstairs who guided us to our new seats. Excellent customer service--and the concert was great too.!
22;Great Staff, great show - shame about the food!;The booking staff are wonderful, helpful and friendly. I hold an ACROD pass and was given a parking space at the front. All was going well, I probably should have phoned them first, as I expected the restaurants would be open! My husband and I arrived at 6.00pm in my wheelchair, we tried in vain to find an entrance open, anyway, a very nice lady opened a door for us and asked us to come inside and relax before the doors officially opened, she told us the main restaurant wasn't open ok but we expected the other one to be as she hadn't said anything about it.
22;OK Show. Shame about the venue.;Visited the concert hall today to watch a version of The Nutcracker with my 8 Yr old granddaughter. Not a full ballet company ensemble, most of the Corp de Ballet made up of children from local ballet schools. This meant dancing & formations were a bit ropey most of the time but what I could see was enjoyable because of their joy de vie. The big phrase here is what I could see. Was seated in the upper gallery and the view from our seats and probably 3/4 of other seats there was severely restricted with maybe just about half the stage visible. On the booking and ticket there was no indication that this restriction existed. Whilst the ticket price was reasonable probably due to it being a largely amateur show you were still paying the same amount as those with full viewing. Really disappointed with the design. If those were the only seats available for a professional show I would avoid the place like the plague.
22;Amazing Staff at Perth Concert Hall;I am a support worker for Ability WA. Today, myself and some colleagues took our clients to attend the most amazing concert at The Perth Concert Hall. The musicians were absolutely magical, could have listened to them all day. They took the time to have a delicious morning tea and a chat with us afterwards. This was provided to us free of charge by the concert hall. What made the day most amazing was the customer service provided by the staff. They were absolutely amazing. I met Keith as I entered the front door and he went over and beyond to help me out. He is the most kindest, helpful soul. And there was a number of female staff who couldn't do enough for us. (I forget their names. Overall, We had the best day and I cannot speak more highly of you guys. Well done! We will be back. (If you have us ha )
22;Long wait for the people of Perth was worthwhile;
22;Birds of Tokyo;I have been to the Concert Hall many times as the guest of my mother, who had a subscription to the West Australian Symphony Orchestra (WASO) concert series. I must say the Concert Hall is a magnificent venue for classical and contemporary music. Before 1973, when the Concert Hall opened, WASO played in less suitable venues. Despite the years of wrangling between various levels of government, the end result was this first-class building, which is said to have some of the best acoustics in Australia.. The building's architecture, restrained Brutalism in off-white concrete, only adds to its charm. The Concert Hall can hold 1,729 concertgoers, plus 160 choristers.
22;WASO Beethoven - The Emporer;Went to see Birds of Tokyo with The Western Australian Symphony Orchestra, great night and fantastic atmosphere. Everyone was amazing.
22;Restrained Brutalism makes for a striking building;Best concert in long time. Seriously good both the Beethoven and the Brahms. Seems the WASO players have been itching to get back into it. Giving a stellar performance.
22;Amazing Acoustics and seatings;Was there for a concert with Szeps-Znaider as a special guest. The concert hall had amazing acoustics and as a tourist below 30, i was allowed to purchase the subsidised pricing from WASO, just bring along passport to verify!
22;Pride of Perth's music buffs;The Perth Concert Hall is the pride and joy of Perth's music lovers. It was designed for classical music, a function it performs admirably. It is the home base for WASO -- the Western Australian Symphony Orchestra. To get an annual subscription to the WASO series with a good seat you may have to wait for someone to drop off the twig. Parking is convenient and ample refreshments can be purchased.
23;Rip off event parking;
23;RAC;We went to Michael McIntyre last night , personally it’s to big of a venue for 1 man show , the seats are tiny no leg room , the sound you can hardly hear .
23;Great location;This is a great venue for concerts and the location is the best. Located in the Perth CBD with good transport .\
23;Sardine;What's up with the seating situation at RAC Arena? Did they forget to put back in the adult sized chairs after the last Wiggles concert? You sit cheek to mushed-together cheek and must orientate your shoulders interlocking domino style just to give you and your two new found butt buddies a BIT more freedom.
